El Salvador Intl,San Salvador,El Salvador,SAL,MSLP,13.440947,-89.055728,101,-6,U,America/El_Salvador,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Ilopango Intl,San Salvador,El Salvador,,MSSS,13.699492,-89.119861,2021,-6,U,America/El_Salvador,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Cayes,Cayes,Haiti,,MTCA,18.271103,-73.788289,203,-5,U,America/Port-au-Prince,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Cap Haitien Intl,Cap Haitien,Haiti,CAP,MTCH,19.732989,-72.194739,10,-5,U,America/Port-au-Prince,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Jacmel,Jacmel,Haiti,,MTJA,18.241083,-72.5185,167,-5,U,America/Port-au-Prince,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Toussaint Louverture Intl,Port-au-prince,Haiti,PAP,MTPP,18.58005,-72.292542,122,-5,U,America/Port-au-Prince,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Gustavo Rizo,Baracoa Playa,Cuba,BCA,MUBA,20.365317,-74.506206,26,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Carlos Manuel De Cespedes,Bayamo,Cuba,BYM,MUBY,20.396331,-76.621494,203,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Maximo Gomez,Ciego De Avila,Cuba,AVI,MUCA,22.027053,-78.789617,335,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Jardines Del Rey,Cunagua,Cuba,,MUCC,22.460986,-78.328422,13,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Jaime Gonzalez,Cienfuegos,Cuba,CFG,MUCF,22.15,-80.414167,102,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Vilo Acuna Intl,Cayo Largo del Sur,Cuba,CYO,MUCL,21.616453,-81.545989,10,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Ignacio Agramonte Intl,Camaguey,Cuba,CMW,MUCM,21.420428,-77.847433,413,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Antonio Maceo Intl,Santiago De Cuba,Cuba,SCU,MUCU,19.969769,-75.835414,249,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Florida,Florida,Cuba,,MUFL,21.499722,-78.202778,197,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Guantanamo Bay Ns,Guantanamo,Cuba,,MUGM,19.906458,-75.207056,56,-5,U,\N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Mariana Grajales,Guantanamo,Cuba,GAO,MUGT,20.085419,-75.158328,56,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Jose Marti Intl,Havana,Cuba,HAV,MUHA,22.989153,-82.409086,210,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Frank Pais Intl,Holguin,Cuba,HOG,MUHG,20.785589,-76.315108,361,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
La Coloma,La Coloma,Cuba,LCL,MULM,22.336261,-83.642111,131,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Orestes Acosta,Moa,Cuba,MOA,MUMO,20.654114,-74.922114,16,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Sierra Maestra,Manzanillo,Cuba,MZO,MUMZ,20.288172,-77.0893,112,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Rafael Cabrera,Nueva Gerona,Cuba,GER,MUNG,21.834689,-82.783819,79,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Playa Baracoa,Baracoa Playa,Cuba,,MUPB,23.032778,-82.579444,102,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Pinar Del Rio,Pinar Del Rio Norte,Cuba,,MUPR,22.421356,-83.678428,131,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
San Antonio De Los Banos,San Antonio De Banos,Cuba,,MUSA,22.871529,-82.509308,164,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Abel Santamaria,Santa Clara,Cuba,SNU,MUSC,22.492192,-79.943611,338,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Santa Lucia,Santa Lucia,Cuba,,MUSL,21.509453,-77.020375,13,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Siguanea,Siguanea,Cuba,,MUSN,21.642525,-82.955114,39,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Sancti Spiritus,Sancti Spiritus,Cuba,,MUSS,21.969969,-79.442692,295,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Juan Gualberto Gomez Intl,Varadero,Cuba,VRA,MUVR,23.034445,-81.435278,210,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Hermanos Ameijeiras,Las Tunas,Cuba,VTU,MUVT,20.987642,-76.9358,328,-5,U,America/Havana,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Gerrard Smith Intl,Cayman Barac,Cayman Islands,CYB,MWCB,19.686981,-79.882789,8,-5,U,America/Cayman,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Owen Roberts Intl,Georgetown,Cayman Islands,GCM,MWCR,19.292778,-81.35775,8,-5,U,America/Cayman,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Clarence A Bain,Clarence Bain,Bahamas,,MYAB,24.287664,-77.684614,19,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Fresh Creek,Andros Town,Bahamas,ASD,MYAF,24.698283,-77.795611,5,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Marsh Harbour,Marsh Harbor,Bahamas,MHH,MYAM,26.511406,-77.083472,6,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
San Andros,San Andros,Bahamas,SAQ,MYAN,25.053814,-78.048997,5,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Spring Point,Spring Point,Bahamas,AXP,MYAP,22.441828,-73.970858,11,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Sandy Point,Sandy Point,Bahamas,,MYAS,26.004639,-77.395483,8,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Treasure Cay,Treasure Cay,Bahamas,TCB,MYAT,26.745336,-77.391269,8,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Chub Cay,Chub Cay,Bahamas,CCZ,MYBC,25.417108,-77.88085,5,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Great Harbour Cay,Bullocks Harbour,Bahamas,,MYBG,25.738331,-77.840114,18,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
South Bimini,Alice Town,Bahamas,BIM,MYBS,25.699881,-79.264656,10,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Exuma Intl,Great Exuma,Bahamas,GGT,MYEF,23.562631,-75.877958,9,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
George Town,George Town,Bahamas,,MYEG,23.466667,-75.78167,5,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
North Eleuthera,North Eleuthera,Bahamas,ELH,MYEH,25.474861,-76.683489,13,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Governors Harbour,Governor's Harbor,Bahamas,GHB,MYEM,25.284706,-76.331011,26,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Normans Cay,Norman's Cay,Bahamas,,MYEN,24.594258,-76.820214,8,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Rock Sound,Rock Sound,Bahamas,RSD,MYER,24.8917,-76.177739,10,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Staniel Cay,Staniel Cay,Bahamas,,MYES,24.169083,-76.439056,5,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Grand Bahama Intl,Freeport,Bahamas,FPO,MYGF,26.558686,-78.695553,7,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Matthew Town,Matthew Town,Bahamas,IGA,MYIG,20.975,-73.666862,8,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Deadmans Cay,Dead Man's Cay,Bahamas,LGI,MYLD,23.179014,-75.093597,9,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Stella Maris,Stella Maris,Bahamas,SML,MYLS,23.581444,-75.270475,10,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Mayaguana,Mayaguana,Bahamas,MYG,MYMM,22.379528,-73.0135,11,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Lynden Pindling Intl,Nassau,Bahamas,NAS,MYNN,25.038958,-77.466231,16,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Duncan Town,Duncan Town,Bahamas,,MYRD,22.181803,-75.729456,6,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
New Port Nelson,Port Nelson,Bahamas,,MYRP,23.684378,-74.836186,15,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
San Salvador,Cockburn Town,Bahamas,ZSA,MYSM,24.063275,-74.523967,24,-5,U,America/Nassau,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Philip S W Goldson Intl,Belize City,Belize,BZE,MZBZ,17.539144,-88.308203,15,-6,U,America/Belize,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Aitutaki,Aitutaki,Cook Islands,AIT,NCAI,-18.830922,-159.764233,14,-10,U,Pacific/Rarotonga,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Rarotonga Intl,Avarua,Cook Islands,RAR,NCRG,-21.202739,-159.805556,19,-10,U,Pacific/Rarotonga,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Nadi Intl,Nandi,Fiji,NAN,NFFN,-17.755392,177.443378,59,12,U,Pacific/Fiji,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Nausori Intl,Nausori,Fiji,SUV,NFNA,-18.043267,178.559228,17,12,U,Pacific/Fiji,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Fua Amotu Intl,Tongatapu,Tonga,TBU,NFTF,-21.241214,-175.149644,126,13,U,Pacific/Tongatapu,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Vavau Intl,Vava'u,Tonga,VAV,NFTV,-18.585336,-173.961717,236,13,U,Pacific/Tongatapu,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Bonriki Intl,Tarawa,Kiribati,TRW,NGTA,1.381636,173.147036,9,12,U,Pacific/Tarawa,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Tabiteuea North,Tabiteuea North,Kiribati,TBF,NGTE,-1.224469,174.775614,7,12,U,\N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Wallis,Wallis,Wallis and Futuna,WLS,NLWW,-13.238281,-176.199228,79,12,U,Pacific/Wallis,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Faleolo Intl,Faleolo,Samoa,APW,NSFA,-13.829969,-172.008336,58,13,U,Pacific/Apia,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Pago Pago Intl,Pago Pago,American Samoa,PPG,NSTU,-14.331,-170.7105,32,-11,U,Pacific/Pago_Pago,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Rurutu,Rurutu,French Polynesia,RUR,NTAR,-22.434069,-151.360614,18,-10,U,\N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Tubuai,Tubuai,French Polynesia,TUB,NTAT,-23.365353,-149.524072,7,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Anaa,Anaa,French Polynesia,AAA,NTGA,-17.352606,-145.509956,10,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Fangatau,Fangatau,French Polynesia,,NTGB,-15.819928,-140.88715,9,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Tikehau,Tikehau,French Polynesia,TIH,NTGC,-15.119617,-148.230697,6,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Reao,Reao,French Polynesia,REA,NTGE,-18.465861,-136.439706,12,-10,U,\N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Fakarava,Fakarava,French Polynesia,FAV,NTGF,-16.05415,-145.656994,13,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Manihi,Manihi,French Polynesia,XMH,NTGI,-14.436764,-146.070056,14,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Totegegie,Totegegie,French Polynesia,GMR,NTGJ,-23.079861,-134.890333,7,-9,U,Pacific/Gambier,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Kaukura,Kaukura Atoll,French Polynesia,KKR,NTGK,-15.663333,-146.884769,11,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Makemo,Makemo,French Polynesia,MKP,NTGM,-16.583919,-143.658369,3,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Puka Puka,Puka Puka,French Polynesia,PKP,NTGP,-14.809458,-138.812811,5,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Takapoto,Takapoto,French Polynesia,TKP,NTGT,-14.709544,-145.245814,12,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Arutua,Arutua,French Polynesia,AXR,NTGU,-15.248289,-146.616708,9,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Mataiva,Mataiva,French Polynesia,MVT,NTGV,-14.868055,-148.717225,11,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Takaroa,Takaroa,French Polynesia,TKX,NTKR,-14.455781,-145.024542,13,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Nuku Hiva,Nuku Hiva,French Polynesia,NHV,NTMD,-8.795603,-140.228789,220,-9.5,U,Pacific/Marquesas,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Bora Bora,Bora Bora,French Polynesia,BOB,NTTB,-16.444378,-151.751286,10,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Rangiroa,Rangiroa,French Polynesia,RGI,NTTG,-14.954283,-147.6608,10,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Huahine,Huahine Island,French Polynesia,HUH,NTTH,-16.687242,-151.021667,7,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Moorea,Moorea,French Polynesia,MOZ,NTTM,-17.489972,-149.761869,9,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Hao,Hao Island,French Polynesia,HOI,NTTO,-18.074814,-140.945886,10,-10,U,\N,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Maupiti,Maupiti,French Polynesia,MAU,NTTP,-16.426486,-152.243669,15,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Raiatea,Raiatea Island,French Polynesia,RFP,NTTR,-16.722861,-151.465856,3,-10,U,Pacific/Tahiti,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Port Vila Bauerfield,Port-vila,Vanuatu,VLI,NVVV,-17.699325,168.319794,70,11,U,Pacific/Efate,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Kone,Kone,New Caledonia,KNQ,NWWD,-21.053428,164.837806,23,11,U,Pacific/Noumea,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Koumac,Koumac,New Caledonia,KOC,NWWK,-20.546314,164.255625,42,11,U,Pacific/Noumea,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Lifou,Lifou,New Caledonia,LIF,NWWL,-20.7748,167.239864,92,11,U,Pacific/Noumea,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Magenta,Noumea,New Caledonia,GEA,NWWM,-22.258278,166.472806,10,11,U,Pacific/Noumea,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Mare,Mare,New Caledonia,MEE,NWWR,-21.481678,168.037508,141,11,U,Pacific/Noumea,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Touho,Touho,New Caledonia,TOU,NWWU,-20.790028,165.259486,10,11,U,Pacific/Noumea,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Ouvea,Ouvea,New Caledonia,UVE,NWWV,-20.640556,166.572778,23,11,U,Pacific/Noumea,0,2016-02-15 01:34:09,2016-02-15 01:34:09
La Tontouta,Noumea,New Caledonia,NOU,NWWW,-22.014553,166.212972,52,11,U,Pacific/Noumea,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Auckland Intl,Auckland,New Zealand,AKL,NZAA,-37.008056,174.791667,23,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Taupo,Taupo,New Zealand,TUO,NZAP,-38.739723,176.084444,1335,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Ardmore,Ardmore,New Zealand,AMZ,NZAR,-37.029722,174.973333,111,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Christchurch Intl,Christchurch,New Zealand,CHC,NZCH,-43.489358,172.532225,123,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Chatham Islands,Chatham Island,New Zealand,CHT,NZCI,-43.81,-176.457222,43,12.75,Z,Pacific/Chatham,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Dunedin,Dunedin,New Zealand,DUD,NZDN,-45.928055,170.198333,4,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Gisborne,Gisborne,New Zealand,GIS,NZGS,-38.663333,177.978333,15,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Glentanner,Glentanner,New Zealand,MON,NZGT,-43.906666,170.128333,1824,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Hokitika,Hokitika,New Zealand,HKK,NZHK,-42.713611,170.985278,146,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Hamilton,Hamilton,New Zealand,HLZ,NZHN,-37.866661,175.332056,172,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Hastings,Hastings,New Zealand,,NZHS,-39.646667,176.766944,72,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Kerikeri,Kerikeri,New Zealand,KKE,NZKK,-35.262779,173.911944,492,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Kaitaia,Kaitaia,New Zealand,KAT,NZKT,-35.07,173.285278,270,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Alexandra,Alexandra,New Zealand,ALR,NZLX,-45.211666,169.373333,752,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Mount Cook,Mount Cook,New Zealand,GTN,NZMC,-43.764999,170.133333,2153,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Manapouri,Manapouri,New Zealand,TEU,NZMO,-45.533056,167.65,687,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Masterton,Masterton,New Zealand,MRO,NZMS,-40.973333,175.633611,364,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
New Plymouth,New Plymouth,New Zealand,NPL,NZNP,-39.008611,174.179167,97,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Nelson,Nelson,New Zealand,NSN,NZNS,-41.298333,173.221111,17,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Invercargill,Invercargill,New Zealand,IVC,NZNV,-46.412408,168.312992,5,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Ohakea,Ohakea,New Zealand,,NZOH,-40.206039,175.387808,164,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Oamaru,Oamaru,New Zealand,OAM,NZOU,-44.97,171.081667,99,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Palmerston North,Palmerston North,New Zealand,PMR,NZPM,-40.320556,175.616944,151,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Paraparaumu,Paraparaumu,New Zealand,PPQ,NZPP,-40.904722,174.989167,22,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Queenstown,Queenstown International,New Zealand,ZQN,NZQN,-45.021111,168.739167,1171,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Rotorua,Rotorua,New Zealand,ROT,NZRO,-38.109167,176.317222,935,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Waiouru,Waiouru,New Zealand,,NZRU,-39.446389,175.658333,2686,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
South Pole Station,Stephen's Island,Antarctica,,NZSP,-89.999997,0,9300,12,U,Antarctica/South_Pole,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Tauranga,Tauranga,New Zealand,TRG,NZTG,-37.671944,176.19611,13,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Timaru,Timaru,New Zealand,TIU,NZTU,-44.302778,171.225278,89,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Pukaki,Pukaki,New Zealand,,NZUK,-44.235,170.118333,1575,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Woodbourne,Woodbourne,New Zealand,BHE,NZWB,-41.518333,173.870278,109,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Mcmurdo Station,Weydon,Antarctica,,NZWD,-77.867358,167.056572,68,12,N,Antarctica/South_Pole,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Wanaka,Wanaka,New Zealand,WKA,NZWF,-44.722222,169.245556,1142,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Wigram,Wigram,New Zealand,,NZWG,-43.551111,172.552778,74,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Whakatane,Whakatane,New Zealand,WHK,NZWK,-37.920556,176.914167,20,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Wellington Intl,Wellington,New Zealand,WLG,NZWN,-41.327221,174.805278,41,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Wairoa,Wairoa,New Zealand,,NZWO,-39.006944,177.406667,42,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Whenuapai,Whenuapai,New Zealand,,NZWP,-36.787777,174.630278,100,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Whangarei,Whangarei,New Zealand,WRE,NZWR,-35.768333,174.365,133,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Westport,Westport,New Zealand,WSZ,NZWS,-41.738056,171.580833,13,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Wanganui,Wanganui,New Zealand,WAG,NZWU,-39.962222,175.025278,27,12,Z,Pacific/Auckland,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Herat,Herat,Afghanistan,HEA,OAHR,34.210017,62.2283,3206,4.5,U,Asia/Kabul,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Jalalabad,Jalalabad,Afghanistan,JAA,OAJL,34.399842,70.498625,1814,4.5,U,Asia/Kabul,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Kabul Intl,Kabul,Afghanistan,KBL,OAKB,34.565853,69.212328,5877,4.5,U,Asia/Kabul,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Kandahar,Kandahar,Afghanistan,KDH,OAKN,31.505756,65.847822,3337,4.5,U,Asia/Kabul,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Maimana,Maimama,Afghanistan,MMZ,OAMN,35.930789,64.760917,2743,4.5,U,Asia/Kabul,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Mazar I Sharif,Mazar-i-sharif,Afghanistan,MZR,OAMS,36.706914,67.209678,1284,4.5,U,Asia/Kabul,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Shindand,Shindand,Afghanistan,,OASD,33.391331,62.260975,3773,4.5,U,Asia/Kabul,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Sheberghan,Sheberghan,Afghanistan,,OASG,36.750783,65.913164,1053,4.5,U,Asia/Kabul,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Konduz,Kunduz,Afghanistan,UND,OAUZ,36.665111,68.910833,1457,4.5,U,Asia/Kabul,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Bahrain Intl,Bahrain,Bahrain,BAH,OBBI,26.270834,50.63361,6,3,U,Asia/Bahrain,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Shaikh Isa,Bahrain,Bahrain,,OBBS,25.918362,50.590557,136,3,U,Asia/Bahrain,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Abha,Abha,Saudi Arabia,AHB,OEAB,18.240367,42.656625,6858,3,U,Asia/Riyadh,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Al Ahsa,Al-ahsa,Saudi Arabia,HOF,OEAH,25.285306,49.485189,588,3,U,Asia/Riyadh,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Al Baha,El-baha,Saudi Arabia,ABT,OEBA,20.296139,41.634277,5486,3,U,Asia/Riyadh,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Bisha,Bisha,Saudi Arabia,BHH,OEBH,19.98435,42.620881,3887,3,U,Asia/Riyadh,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Abqaiq,Abqaiq,Saudi Arabia,,OEBQ,25.911281,49.591231,229,3,U,Asia/Riyadh,0,2016-02-15 01:34:09,2016-02-15 01:34:09
King Fahd Intl,Dammam,Saudi Arabia,DMM,OEDF,26.471161,49.79789,72,3,U,Asia/Riyadh,0,2016-02-15 01:34:09,2016-02-15 01:34:09
King Abdulaziz Ab,Dhahran,Saudi Arabia,DHA,OEDR,26.265417,50.152027,84,3,U,Asia/Riyadh,0,2016-02-15 01:34:09,2016-02-15 01:34:09
King Abdullah Bin Abdulaziz,Gizan,Saudi Arabia,GIZ,OEGN,16.901111,42.585833,20,3,U,Asia/Riyadh,0,2016-02-15 01:34:09,2016-02-15 01:34:09
Gassim,Gassim,Saudi Arabia,ELQ,OEGS,26.302822,43.773911,2126,3,U,Asia/Riyadh,0,2016-02-15 01:34:09,2016-02-15 01:34:09
